選舉年度,選舉類別,層級,縣市,選區,號次,姓名,性別,政黨,得票數,得票率,當選
2022,議員,平地原住民,屏東縣,第10選舉區,2,梁明輝,1,無黨籍及未經政黨推薦,1587,24.10,N
2022,議員,平地原住民,屏東縣,第10選舉區,3,陸宥熹,2,無黨籍及未經政黨推薦,1885,28.62,N
2022,議員,平地原住民,屏東縣,第11選舉區,1,何長成,1,無黨籍及未經政黨推薦,3549,100.00,Y
2022,議員,平地原住民,屏東縣,第12選舉區,1,許蘭花,2,無黨籍及未經政黨推薦,2098,37.01,N
2022,議員,平地原住民,屏東縣,第12選舉區,2,越秋女,2,無黨籍及未經政黨推薦,2272,40.08,Y
2022,議員,平地原住民,屏東縣,第12選舉區,3,羅俊傑,1,中國國民黨,1299,22.91,N
2022,議員,平地原住民,屏東縣,第13選舉區,1,柯自強 Langalang．Palivulj,1,無黨籍及未經政黨推薦,1484,46.43,N
2022,議員,平地原住民,屏東縣,第13選舉區,2,周陳曉玟,2,無黨籍及未經政黨推薦,1712,53.57,Y
2022,議員,平地原住民,屏東縣,第14選舉區,1,李振榮,1,無黨籍及未經政黨推薦,1442,46.28,N
2022,議員,平地原住民,屏東縣,第14選舉區,2,李紀財 Mulaneng Paliuliu,1,無黨籍及未經政黨推薦,1674,53.72,Y
2022,議員,平地原住民,屏東縣,第15選舉區,1,林采穎,2,無黨籍及未經政黨推薦,3272,100.00,Y
2022,議員,平地原住民,屏東縣,第16選舉區,1,賴天賜,1,無黨籍及未經政黨推薦,808,32.97,N
2022,議員,平地原住民,屏東縣,第16選舉區,2,杜仁勇,1,無黨籍及未經政黨推薦,1061,43.29,Y
2022,議員,平地原住民,屏東縣,第16選舉區,3,柯海燕,1,無黨籍及未經政黨推薦,582,23.75,N
2022,議員,平地原住民,臺東縣,第12選舉區,1,古志成,1,中國國民黨,1926,100.00,Y
2022,議員,平地原住民,臺東縣,第13選舉區,1,張全馨嵐,2,中國國民黨,1696,75.71,Y
2022,議員,平地原住民,臺東縣,第13選舉區,2,江金香,2,無黨籍及未經政黨推薦,313,13.97,N
2022,議員,平地原住民,臺東縣,第13選舉區,3,余秀芳,2,無黨籍及未經政黨推薦,231,10.31,N
2022,議員,平地原住民,臺東縣,第14選舉區,1,章正輝 Lemaljiz．Kusaza,1,中國國民黨,2372,72.65,Y
2022,議員,平地原住民,臺東縣,第14選舉區,2,林本森,1,無黨籍及未經政黨推薦,893,27.35,N
2022,議員,平地原住民,臺東縣,第15選舉區,1,林芳如,2,無黨籍及未經政黨推薦,631,26.55,N
2022,議員,平地原住民,臺東縣,第15選舉區,2,葉巴格力亞斯振宇,1,無黨籍及未經政黨推薦,142,5.97,N
2022,議員,平地原住民,臺東縣,第15選舉區,3,蔡玉玲,2,中國國民黨,1604,67.48,Y
2022,議員,平地原住民,臺東縣,第16選舉區,1,黃碧妹,2,無黨籍及未經政黨推薦,886,48.90,Y
2022,議員,平地原住民,臺東縣,第16選舉區,2,黃天德,1,無黨籍及未經政黨推薦,494,27.26,N
2022,議員,平地原住民,臺東縣,第16選舉區,3,施森茂,1,無黨籍及未經政黨推薦,432,23.84,N
2022,議員,平地原住民,花蓮縣,第08選舉區,1,連一龍,1,無黨籍及未經政黨推薦,3541,34.16,N
2022,議員,平地原住民,花蓮縣,第08選舉區,2,田韻馨,2,無黨籍及未經政黨推薦,2852,27.51,N
2022,議員,平地原住民,花蓮縣,第08選舉區,3,程美蓮,2,中國國民黨,3974,38.33,Y
2022,議員,平地原住民,花蓮縣,第09選舉區,1,吳香蘭 Hisa‧Sakay,2,中國國民黨,1703,44.90,N
2022,議員,平地原住民,花蓮縣,第09選舉區,2,簡智隆,1,無黨籍及未經政黨推薦,2090,55.10,Y
2022,議員,平地原住民,花蓮縣,第10選舉區,1,高小成 Haisul．Tanapima,1,中國國民黨,1717,49.07,N
2022,議員,平地原住民,花蓮縣,第10選舉區,2,金淑敏,2,中國國民黨,1782,50.93,Y
2022,議員,平地原住民,臺北市,第08選舉區,1,李傅中武,1,中國國民黨,2100,73.97,Y
2022,議員,平地原住民,臺北市,第08選舉區,2,陳慧君 Mulas．Ismahasan,2,民主進步黨,590,20.78,N
2022,議員,平地原住民,臺北市,第08選舉區,3,高為人Sayun Watan,2,無黨籍及未經政黨推薦,149,5.25,N
2022,議員,平地原住民,高雄市,第13選舉區,1,葛姵瑩,2,無黨籍及未經政黨推薦,1211,38.01,N
2022,議員,平地原住民,高雄市,第13選舉區,2,陳幸富,1,無黨籍及未經政黨推薦,1975,61.99,Y
2022,議員,平地原住民,高雄市,第14選舉區,1,高忠德 Takiludun．Anu,1,無黨籍及未經政黨推薦,1281,40.54,Y
2022,議員,平地原住民,高雄市,第14選舉區,2,賴文德,1,無黨籍及未經政黨推薦,1228,38.86,N
2022,議員,平地原住民,高雄市,第14選舉區,3,林錫閔,1,無黨籍及未經政黨推薦,651,20.60,N
2022,議員,平地原住民,高雄市,第15選舉區,1,范織欽 Pasulang．Tomatalate,1,無黨籍及未經政黨推薦,1899,53.87,Y
2022,議員,平地原住民,高雄市,第15選舉區,2,林榮昊,1,中國國民黨,1626,46.13,N
2022,議員,平地原住民,新北市,第13選舉區,1,楊萬金,1,無黨籍及未經政黨推薦,633,10.99,N
2022,議員,平地原住民,新北市,第13選舉區,2,馬見Lahuy．Ipin,1,無黨團結聯盟,2767,48.04,Y
2022,議員,平地原住民,新北市,第13選舉區,3,林家豪,1,台灣民眾黨,790,13.72,N
2022,議員,平地原住民,新北市,第13選舉區,4,何應明,1,中國國民黨,1570,27.26,N
2022,議員,平地原住民,臺中市,第16選舉區,1,劉新仁,1,民主進步黨,221,5.25,N
2022,議員,平地原住民,臺中市,第16選舉區,2,古秀英,2,無黨籍及未經政黨推薦,2275,54.09,Y
2022,議員,平地原住民,臺中市,第16選舉區,3,林榮進,1,中國國民黨,1710,40.66,N
2022,議員,平地原住民,臺中市,第17選舉區,1,孫造雄,1,民主進步黨,503,15.32,N
2022,議員,平地原住民,臺中市,第17選舉區,2,朱元宏,1,無黨籍及未經政黨推薦,2082,63.40,Y
2022,議員,平地原住民,臺中市,第17選舉區,3,柯靜志,1,無黨籍及未經政黨推薦,699,21.29,N
2022,議員,平地原住民,臺南市,第13選舉區,1,賴惠美,2,無黨籍及未經政黨推薦,316,18.72,N
2022,議員,平地原住民,臺南市,第13選舉區,2,伍宗康,1,無黨籍及未經政黨推薦,537,31.81,N
2022,議員,平地原住民,臺南市,第13選舉區,3,施余興望 Tjakumay Tagaw,1,無黨籍及未經政黨推薦,835,49.47,Y
2022,議員,平地原住民,桃園市,第14選舉區,1,歐蜜．偉浪,1,無黨籍及未經政黨推薦,1435,11.43,N
2022,議員,平地原住民,桃園市,第14選舉區,2,周星文,1,無黨籍及未經政黨推薦,1709,13.61,N
2022,議員,平地原住民,桃園市,第14選舉區,3,蘇偉恩,1,無黨籍及未經政黨推薦,1758,14.00,Y
2022,議員,平地原住民,桃園市,第14選舉區,4,邱志成,1,民主進步黨,1482,11.80,N
2022,議員,平地原住民,桃園市,第14選舉區,5,簡志偉,1,中國國民黨,3337,26.58,Y
2022,議員,平地原住民,桃園市,第14選舉區,6,湯宏鈞,1,無黨籍及未經政黨推薦,221,1.76,N
2022,議員,平地原住民,桃園市,第14選舉區,7,陳瑛,2,中國國民黨,2613,20.81,Y
2024,立委,區域,新竹市,新竹市第01選區,1,趙福龍,1,制度救世島,249,0.1,N
2024,立委,區域,臺北市,臺北市第07選區,1,李承龍,1,中華愛國同心黨,310,0.18,N
2024,立委,區域,雲林縣,雲林縣第01選區,1,郭炳宏,1,中華統一促進黨,445,0.25,N
2024,立委,區域,臺北市,臺北市第03選區,1,余新造,1,人民最大黨,596,0.3,N
2024,立委,區域,桃園市,桃園市第03選區,1,戴浙,1,制度救世島,721,0.33,N
2024,立委,區域,臺北市,臺北市第06選區,1,張雪卿,2,制度救世島,896,0.54,N
2024,立委,區域,臺北市,臺北市第02選區,1,熊嘉玲,2,制度救世島,968,0.53,N
2024,立委,區域,臺北市,臺北市第08選區,1,劉佩玲,2,台灣維新,1122,0.61,N
2024,立委,區域,屏東縣,屏東縣第01選區,1,曾鈺庭,1,無黨籍及未經政黨推薦,1158,0.52,N
2024,立委,區域,連江縣,連江縣第01選區,1,李問,1,民主進步黨,1382,23.53,N
2024,立委,區域,新竹縣,新竹縣第01選區,1,劉復嵐,1,台灣維新,1392,0.92,N
2024,立委,區域,金門縣,金門縣第01選區,1,洪和成,1,無黨籍及未經政黨推薦,2168,4.91,N
2024,立委,區域,新北市,新北市第12選區,1,黃瑞傳,1,無黨籍及未經政黨推薦,2348,1.29,N
2024,立委,區域,基隆市,基隆市第01選區,1,邱紹祐,1,家庭基本收入,2361,1.12,N
2024,立委,區域,桃園市,桃園市第06選區,1,葉堂宇,1,無黨籍及未經政黨推薦,2523,1.27,N
2024,立委,區域,新北市,新北市第01選區,1,徐百弟,1,台灣維新,2633,0.97,N
2024,立委,區域,臺中市,臺中市第05選區,1,彭振芳,1,司法改革黨,2647,1.01,N
2024,立委,區域,高雄市,高雄市第08選區,1,李政憲,1,司法改革黨,3087,1.47,N
2024,立委,區域,新北市,新北市第10選區,1,孟藹倫,2,人民最大黨,3319,1.62,N
2024,立委,區域,高雄市,高雄市第05選區,1,楊椒喬,1,無黨籍及未經政黨推薦,3964,1.84,N
2024,立委,區域,南投縣,南投縣第02選區,1,陳癸佑,1,無黨籍及未經政黨推薦,4023,2.86,N
2024,立委,區域,屏東縣,屏東縣第02選區,1,吳媚宮,2,中華聯合黨,4139,2.03,N
2024,立委,區域,彰化縣,彰化縣第04選區,1,鄭錫懋,1,臺灣雙語無法黨,4257,2.27,N
2024,立委,區域,臺中市,臺中市第03選區,1,張烱春,1,司法改革黨,4368,2.29,N
2024,立委,區域,彰化縣,彰化縣第03選區,1,洪建興,1,無黨籍及未經政黨推薦,4908,2.7,N
2024,立委,區域,花蓮縣,花蓮縣第01選區,1,許願神,1,無黨籍及未經政黨推薦,6493,5.08,N
2024,立委,區域,嘉義縣,嘉義縣第02選區,1,廖昱婧,2,無黨籍及未經政黨推薦,6601,4.44,N
2024,立委,區域,高雄市,高雄市第03選區,1,郭璽,1,台灣麻將最大黨,7147,3.24,N
2024,立委,區域,新北市,新北市第06選區,1,黃淑珍,2,司法改革黨,7450,4.63,N
2024,立委,區域,高雄市,高雄市第07選區,1,洪啟修,1,無黨籍及未經政黨推薦,7978,3.84,N
2024,立委,區域,臺南市,臺南市第01選區,1,魏耀乾,1,無黨籍及未經政黨推薦,8978,5.6,N
2024,立委,區域,臺南市,臺南市第04選區,1,劉清田,1,司法改革黨,10082,5.54,N
2024,立委,區域,新北市,新北市第04選區,1,洪懿馥,2,無黨籍及未經政黨推薦,14840,6.91,N
2024,立委,區域,高雄市,高雄市第06選區,1,郭倍宏,1,喜樂島聯盟,15433,6.93,N
2024,立委,區域,桃園市,桃園市第01選區,1,馬治薇,2,無黨籍及未經政黨推薦,20600,8.56,N
2024,立委,區域,臺東縣,臺東縣第01選區,1,賴坤成,1,民主進步黨,23420,31.6,N
2024,立委,區域,澎湖縣,澎湖縣第01選區,1,楊曜,1,民主進步黨,24669,50.95,Y
2024,立委,區域,臺南市,臺南市第05選區,1,蕭燐洪,1,臺灣雙語無法黨,38695,23.46,N
2024,立委,區域,高雄市,高雄市第01選區,1,林義迪,1,無黨籍及未經政黨推薦,42219,29.01,N
2024,立委,區域,嘉義縣,嘉義縣第01選區,1,詹琬蓁,2,中國國民黨,54097,40.78,N
2024,立委,區域,臺南市,臺南市第03選區,1,姚正玉,2,中國國民黨,56348,29.86,N
2024,立委,區域,臺北市,臺北市第05選區,1,鍾小平,1,中國國民黨,57634,34.28,N
2024,立委,區域,苗栗縣,苗栗縣第01選區,1,康世明,1,民主進步黨,60358,43.15,N
2024,立委,區域,新竹縣,新竹縣第02選區,1,王婉諭,2,時代力量,63566,37.19,N
2024,立委,區域,高雄市,高雄市第02選區,1,曹桓榮,1,中國國民黨,68168,36.62,N
2024,立委,區域,南投縣,南投縣第01選區,1,馬文君,2,中國國民黨,68890,53.09,Y
2024,立委,區域,桃園市,桃園市第05選區,1,劉仁照,1,民主進步黨,69022,33.89,N
2024,立委,區域,臺中市,臺中市第01選區,1,蔡壁如,2,台灣民眾黨,72634,45.13,N
2024,立委,區域,臺南市,臺南市第02選區,1,陳昆和,1,無黨籍及未經政黨推薦,76614,42.95,N
2024,立委,區域,新北市,新北市第08選區,1,吳崢,1,民主進步黨,77763,36.97,N
2024,立委,區域,嘉義市,嘉義市第01選區,1,王美惠,2,民主進步黨,78069,50.64,Y
2024,立委,區域,新北市,新北市第07選區,1,葉元之,1,中國國民黨,78134,46.11,Y
2024,立委,區域,新北市,新北市第03選區,1,蔡明堂,1,中國國民黨,79828,42.49,N
2024,立委,區域,桃園市,桃園市第04選區,1,范綱祥,1,民主進步黨,83183,38.63,N
2024,立委,區域,臺中市,臺中市第08選區,1,江啟臣,1,中國國民黨,88651,57.87,Y
2024,立委,區域,苗栗縣,苗栗縣第02選區,1,邱鎮軍,1,中國國民黨,89111,55.05,Y
2024,立委,區域,臺南市,臺南市第06選區,1,王定宇,1,民主進步黨,89235,46.91,Y
2024,立委,區域,彰化縣,彰化縣第02選區,1,黃秀芳,2,民主進步黨,90688,52.7,Y
2024,立委,區域,臺北市,臺北市第01選區,1,吳思瑤,2,民主進步黨,91958,47.22,Y
2024,立委,區域,臺中市,臺中市第07選區,1,林家興,1,中國國民黨,95549,40.89,N
2024,立委,區域,新北市,新北市第09選區,1,林德福,1,中國國民黨,98260,57.73,Y
2024,立委,區域,彰化縣,彰化縣第01選區,1,陳秀寳,2,民主進步黨,98437,54.57,Y
2024,立委,區域,新北市,新北市第05選區,1,蘇巧慧,2,民主進步黨,98586,54.17,Y
2024,立委,區域,桃園市,桃園市第02選區,1,黃世杰,1,民主進步黨,102468,47.61,N
2024,立委,區域,臺中市,臺中市第06選區,1,羅廷瑋,1,中國國民黨,103630,52.1,Y
2024,立委,區域,宜蘭縣,宜蘭縣第01選區,1,陳俊宇,1,民主進步黨,107308,41.99,Y
2024,立委,區域,臺北市,臺北市第04選區,1,李彥秀,2,中國國民黨,112743,47.64,Y
2024,立委,區域,臺中市,臺中市第04選區,1,張廖萬堅,1,民主進步黨,113350,47.35,N
2024,立委,區域,雲林縣,雲林縣第02選區,1,劉建國,1,民主進步黨,115376,59.48,Y
2024,立委,區域,新北市,新北市第02選區,1,林淑芬,2,民主進步黨,118544,57.05,Y
2024,立委,區域,臺中市,臺中市第02選區,1,顏寬恒,1,中國國民黨,118962,53.18,Y
2024,立委,區域,高雄市,高雄市第04選區,1,林岱樺,2,民主進步黨,121001,65.31,Y
2024,立委,區域,新北市,新北市第11選區,1,羅明才,1,中國國民黨,123399,59.38,Y
2024,立委,區域,臺北市,臺北市第05選區,2,陳燕玉,2,無黨籍及未經政黨推薦,194,0.12,N
2024,立委,區域,新竹市,新竹市第01選區,2,楊清華,1,司法改革黨,566,0.22,N
2024,立委,區域,新北市,新北市第12選區,2,楊木火,1,無黨籍及未經政黨推薦,1023,0.56,N
2024,立委,區域,高雄市,高雄市第07選區,2,王和平統一,1,司法改革黨,1141,0.55,N
2024,立委,區域,嘉義市,嘉義市第01選區,2,簡明廉,1,無黨籍及未經政黨推薦,1219,0.79,N
2024,立委,區域,基隆市,基隆市第01選區,2,黃傑陽,1,無黨籍及未經政黨推薦,1331,0.63,N
2024,立委,區域,連江縣,連江縣第01選區,2,曹爾凱,1,台灣民眾黨,1374,23.39,N
2024,立委,區域,臺東縣,臺東縣第01選區,2,黃婉茹,2,小民參政歐巴桑聯盟,1428,1.93,N
2024,立委,區域,雲林縣,雲林縣第01選區,2,吳炳輝,1,無黨籍及未經政黨推薦,1470,0.83,N
2024,立委,區域,臺中市,臺中市第06選區,2,紀文清,1,無黨籍及未經政黨推薦,1532,0.77,N
2024,立委,區域,臺南市,臺南市第01選區,2,林芳竹,2,中華統一促進黨,1603,1.0,N
2024,立委,區域,臺北市,臺北市第02選區,2,何梅娟,2,人民最大黨,1741,0.94,N
2024,立委,區域,宜蘭縣,宜蘭縣第01選區,2,林錦坤,1,無黨籍及未經政黨推薦,1754,0.69,N
2024,立委,區域,臺北市,臺北市第03選區,2,陳源發,1,無黨籍及未經政黨推薦,1851,0.93,N
2024,立委,區域,桃園市,桃園市第02選區,2,陳志豪,1,中華統一促進黨,1912,0.89,N
2024,立委,區域,新北市,新北市第11選區,2,鄭添泉,1,無黨籍及未經政黨推薦,2208,1.06,N
2024,立委,區域,嘉義縣,嘉義縣第02選區,2,簡銘傑,1,制度救世島,2499,1.68,N
2024,立委,區域,高雄市,高雄市第03選區,2,陳銓霖,1,無黨籍及未經政黨推薦,2549,1.16,N
2024,立委,區域,新北市,新北市第10選區,2,袁興,1,復康聯盟黨,2608,1.28,N
2024,立委,區域,桃園市,桃園市第04選區,2,甘乃迪,1,台灣國民黨,3293,1.53,N
2024,立委,區域,南投縣,南投縣第01選區,2,許文忠,1,勞動黨,3577,2.76,N
2024,立委,區域,臺中市,臺中市第01選區,2,賴信全,1,無黨籍及未經政黨推薦,3742,2.33,N
2024,立委,區域,新北市,新北市第03選區,2,蘇卿彥,1,無黨籍及未經政黨推薦,4805,2.56,N
2024,立委,區域,新北市,新北市第02選區,2,何淯笙,1,中華統一促進黨,4845,2.33,N
2024,立委,區域,彰化縣,彰化縣第01選區,2,蘇群傑,1,無黨籍及未經政黨推薦,5503,3.05,N
2024,立委,區域,桃園市,桃園市第03選區,2,游智彬,1,新黨,8280,3.8,N
2024,立委,區域,屏東縣,屏東縣第02選區,2,何秋葺,2,人民最大黨,8845,4.33,N
2024,立委,區域,臺中市,臺中市第05選區,2,蔡善雯,2,小民參政歐巴桑聯盟,9266,3.55,N
2024,立委,區域,澎湖縣,澎湖縣第01選區,2,吳政杰,1,中國國民黨,20226,41.77,N
2024,立委,區域,高雄市,高雄市第01選區,2,曾尹儷,2,台灣民眾黨,22169,15.23,N
2024,立委,區域,臺北市,臺北市第04選區,2,吳欣岱,2,台灣基進,26382,11.15,N
2024,立委,區域,金門縣,金門縣第01選區,2,陳玉珍,2,中國國民黨,28846,65.28,Y
2024,立委,區域,新竹縣,新竹縣第02選區,2,曾聖凱,1,民主進步黨,30738,17.98,N
2024,立委,區域,臺南市,臺南市第06選區,2,陳永和,1,無黨籍及未經政黨推薦,36985,19.44,N
2024,立委,區域,新北市,新北市第08選區,2,邱臣遠,1,台灣民眾黨,42759,20.33,N
2024,立委,區域,新北市,新北市第09選區,2,莊銘淵,1,民主進步黨,50613,29.73,N
2024,立委,區域,花蓮縣,花蓮縣第01選區,2,張美慧,2,民主進步黨,51732,40.45,N
2024,立委,區域,高雄市,高雄市第04選區,2,陳若翠,2,中國國民黨,64261,34.69,N
2024,立委,區域,臺中市,臺中市第08選區,2,謝志忠,1,民主進步黨,64542,42.13,N
2024,立委,區域,南投縣,南投縣第02選區,2,蔡培慧,2,民主進步黨,66551,47.34,N
2024,立委,區域,臺北市,臺北市第01選區,2,張斯綱,1,中國國民黨,71837,36.89,N
2024,立委,區域,苗栗縣,苗栗縣第02選區,2,曾玟學,1,無黨籍及未經政黨推薦,72749,44.95,N
2024,立委,區域,臺北市,臺北市第06選區,2,苗博雅,2,社會民主黨,74375,44.78,N
2024,立委,區域,新北市,新北市第06選區,2,林國春,1,中國國民黨,74652,46.38,N
2024,立委,區域,新北市,新北市第07選區,2,羅致政,1,民主進步黨,75841,44.76,N
2024,立委,區域,桃園市,桃園市第06選區,2,趙正宇,1,無黨籍及未經政黨推薦,76346,38.34,N
2024,立委,區域,嘉義縣,嘉義縣第01選區,2,蔡易餘,1,民主進步黨,78551,59.22,Y
2024,立委,區域,雲林縣,雲林縣第02選區,2,邱良閱,1,中國國民黨,78596,40.52,N
2024,立委,區域,苗栗縣,苗栗縣第01選區,2,陳超明,1,無黨籍及未經政黨推薦,79521,56.85,Y
2024,立委,區域,臺中市,臺中市第03選區,2,謝子涵,2,民主進步黨,80128,42.0,N
2024,立委,區域,彰化縣,彰化縣第02選區,2,楊曜聰,1,中國國民黨,81403,47.3,N
2024,立委,區域,高雄市,高雄市第08選區,2,李明璇,2,中國國民黨,82602,39.4,N
